央视,#genre#
CCTV6,http://111.20.35.103:6610/yinhe/2/ch00000090990000001016/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV6,http://223.95.111.98:5555/newlive/live/hls/6/live.m3u8
CCTV7,http://123.6.9.146/live/jz-cctv-7/live.m3u8
CCTV7,http://221.213.43.82:8888/newlive/live/hls/9/live.m3u8
CCTV7,http://111.20.35.103:6610/yinhe/2/ch00000090990000001017/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV7,http://111.20.35.103:6610/yinhe/2/ch00000090990000001325/index.m3u8?virtualDomain=yinhe.live_hls.zte.com&IASHttpSessionId=
CCTV7,http://111.20.35.103:6610/yinhe/2/ch00000090990000001291/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV8,http://111.20.40.166/PLTV/88888893/224/3221226391/index.m3u8
CCTV8,http://223.95.111.98:5555/newlive/live/hls/8/live.m3u8
CCTV9,http://223.95.111.98:5555/newlive/live/hls/9/live.m3u8
CCTV11,http://221.213.43.82:8888/newlive/live/hls/13/live.m3u8
CCTV12,http://223.95.111.98:5555/newlive/live/hls/12/live.m3u8
CCTV12,http://221.213.43.82:8888/newlive/live/hls/14/live.m3u8
CCTV13,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13.m3u8?
CCTV13,http://hw-m-l.cztv.com/channels/lantian/channel16/720p.m3u8
CCTV13,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13_mud.m3u8
CCTV13,rtmp://202.204.52.116:1935/livetv/cctv13hd
CCTV13,http://221.213.43.82:8888/newlive/live/hls/15/live.m3u8
CCTV13,http://anren.live/HK/BSJE.m3u8
CCTV13,http://hls.hsrtv.cn/live/hsyouxian.m3u8
CCTV14,http://221.213.43.82:8888/newlive/live/hls/16/live.m3u8
CCTV14,http://223.95.111.98:5555/newlive/live/hls/14/live.m3u8
CCTV15,http://221.213.43.82:8888/newlive/live/hls/17/live.m3u8
CCTV16,http://111.20.40.164/PLTV/88888893/224/3221226921/index.m3u8
CCTV17,http://223.151.51.27:85/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://111.20.40.172/PLTV/88888893/224/3221226397/index.m3u8
CCTV4,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8?
CCTV5,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8?
CCTV6,http://111.20.40.167/PLTV/88888893/224/3221226393/index.m3u8
CCTV6,http://111.20.40.166/PLTV/88888893/224/3221226393/index.m3u8
CCTV8,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226391/index.m3u8
CCTV8,http://111.20.40.172/PLTV/88888893/224/3221226391/index.m3u8
CCTV9,http://1.195.111.251:11190/tsfile/live/0009_1.m3u8
CCTV13,https://live-play.cctvnews.cctv.com/cctv/merge_cctv13.m3u8
CCTV13,http://223.95.111.98:5555/newlive/live/hls/13/live.m3u8
CCTV16,http://111.20.40.160/PLTV/88888893/224/3221226921/index.m3u8
CCTV2,http://hms104nc1972679566.live.aikan.miguvideo.com/wh7f454c46tw3468827325_440542616/wd_r2/cctv/cctv2hd/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=112.45.97.120&timestamp=20230208125733&ContentId=265667329&timezone=UTC&mtv_session=f739dcaed0e05c0e9e14fa47d0810c20&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=c4d54a337744e33e655349fe312a5eed
CCTV3,http://hms44nc1972679560.live.aikan.miguvideo.com/wh7f454c46tw3692367231_1716696590/wd_r2/ocn/cctv3hd/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=112.45.97.120&timestamp=20230208130116&ContentId=265667206&timezone=UTC&mtv_session=09b9584da7231a3b6c6b2c20aa3572d6&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=f9cf165e747cb07e1e8dd89226e53387
CCTV6,http://111.20.35.103:6610/yinhe/2/ch00000090990000001275/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV7,http://hms284nc1972679584.live.aikan.miguvideo.com/wh7f454c46tw4211155753_-1040212167/migu/kailu/20200324/cctv7hd/57/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=112.45.97.120&timestamp=20230208130955&ContentId=265667268&timezone=UTC&mtv_session=f4a3cbeaf77fa614aed3843cb206bc06&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=38b55b6566aab32075f6169e2d955603
CCTV8,http://hms84nc1972679564.live.aikan.miguvideo.com/wh7f454c46tw2243817462_1836799824/wd_r2/ocn/cctv8hd/3000/01.m3u8?msisdn=19115966146&Channel_ID=0119_04102000-99000_400300000040002&client_ip=182.149.232.3&timestamp=20230115084753&ContentId=265667466&timezone=UTC&mtv_session=077374df50cdebf0ab55b2ec30d2f01a&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=8b9b358180e9e344fe45e67912ce6985
CCTV10,http://hms424nc1972679599.live.aikan.miguvideo.com/wh7f454c46tw2383135402_1265174830/wd_r2/ocn/cctv10hd/3000/01.m3u8?msisdn=19115966146&Channel_ID=0119_04102000-99000_400300000040002&client_ip=182.149.232.3&timestamp=20230115085013&ContentId=265667631&timezone=UTC&mtv_session=451a79654bec6f8926b5017302146772&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=e74690616e29be77ff1a1992b303b861
CCTV11,http://59.47.226.94:8880/sql/2602/hls.m3u8
CCTV12,http://hms204nc1972679577.live.aikan.miguvideo.com/wh7f454c46tw1174495643_-1245391177/migu/kailu/20200324/cctv12hd/57/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=59.49.185.88&timestamp=20230311020243&ContentId=265667607&timezone=UTC&mtv_session=7581c6271c0379b8ca8b268ff7804765&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=3906a8574a42ff13aba3e255be4cd8e3
CCTV14,http://hms344nc1972679590.live.aikan.miguvideo.com/wh7f454c46tw1297666621_-728046298/wd_r2/ocn/cctv14hd/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=59.49.185.88&timestamp=20230311020446&ContentId=265667325&timezone=UTC&mtv_session=ad6cfd6b6dabe31801ca54a4c87f1bac&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=2757ab80a8dee98edfcfd1ee767a17b8
CCTV15,http://hms504nc1972679606.live.aikan.miguvideo.com/wh7f454c46tw1387986390_1468621622/migu/kailu/20200324/cctv15hd/57/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=59.49.185.88&timestamp=20230311020617&ContentId=265667535&timezone=UTC&mtv_session=e1254803553b7cace3a119612bf266d8&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=7ba98a3a39d853487109bebe5ed31c43
CCTV17,http://hms224nc1972679578.live.aikan.miguvideo.com/wh7f454c46tw1594433061_461954091/migu/kailu/20200324/cctv17hd/57/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=112.45.97.120&timestamp=20230208133753&ContentId=265667526&timezone=UTC&mtv_session=2ab00b83c917e8ba1b1bb082711b8b77&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=4c04c5308e4761e3cc4b36134b05b864
卫视,#genre# 
湖南卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=hunanHD
重庆卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=chongqingHD
江苏卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=jiangsuHD
北京卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=beijingHD
浙江卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=zhejiangHD
东方卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=shanghaiHD
深圳卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=shenzhenHD
辽宁卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=liaoningHD
辽宁卫视,http://jp-osk-bgp-1.openfrp.top:10180/test/migu.php?id=lnws
天津卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=tianjinHD
贵州卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=guizhouHD
四川卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=sichuanHD
云南卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=yunnanSD
东南卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=dongnanHD
黑龙江卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=heilongjiangHD
西藏卫视,http://zgntv.icu/live/xztv.php?id=0
西藏藏语,http://zgntv.icu/live/xztv.php?id=1
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=dc348a27bd36fe1bd63562af5e7269ea&txTime=771EF880
内蒙古蒙古语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=e2b255285dd119a92c8aa5cdf00f8b84&txTime=771EF880
山东卫视,http://jp-osk-bgp-1.openfrp.top:10180/test/migu.php?id=sdws
安徽卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=anhuiSD
河北卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=hebeiSD
江西卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=jiangxiHD
湖北卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=hubeiSD
海南卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=hainanSD
吉林卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=jilinHD
广西卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=guangxiHD
广东卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=guangdongHD
大湾区卫视,http://15.152.107.157:10180/test/migu.php?id=dwqws
河南卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=henanHD
金鹰卡通,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=jinyingSD
宁夏卫视,https://hls.ningxiahuangheyun.com/tv/nxws.m3u8
青海卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=qinghaiSD
卫视音乐,http://vl15191373.imwork.net:8880/udp/239.93.0.157:2194
山西卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=shanxiSD
兵团卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=bingtuanSD
宁夏卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=ningxia
北京卡酷少儿,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=bjkakuSD
三沙卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=sanshaSD
​山东教育卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=sdjiaoyuSD
新疆卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=xinjiangSD
厦门卫视,http://fxgm.fxjf.work:9901/tsfile/live/0129_1.m3u8
西藏卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=xizangSD
内蒙古卫视,http://us-sjc-bgp-2.openfrp.top:10180/test/cq.php?id=neimengkuSD
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=2dee6a651676210262
农林卫视,http://112.46.85.60:808/hls/27/index.m3u8
甘肃卫视,http://124.223.92.77/daili.php?/migu/738910997
河北卫视,http://15.152.107.157:10180/test/cq.php?id=hebeiSD
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
大湾区卫视,http://124.223.92.77/daili.php?/migu/608917627
江苏卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=jswshd8m/8000000
广西卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=gxwshd8m/8000000
四川卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=scwshd/8000000
湖南卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=hunanwshd8m/8000000
浙江卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=zjwshd8m/8000000
东方卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=dfwshd8m/8000000
北京卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=bjwshd8m/8000000
天津卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=tjwshd8m/8000000
辽宁卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=lnwshd8m/8000000
安徽卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=ahwshd8m/8000000
黑龙江卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=hljwshd8m/8000000
广东卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=gdwshd8m/8000000
深圳卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=szwshd8m/8000000
湖北卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=hubeiws8m/8000000
吉林卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=jlwshd8m/8000000
山东卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=sdws8m/8000000
江西卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=jxws8m/8000000
河南卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=hnwshd8m/8000000
河北卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=hbwshd8m/8000000
甘肃卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=gswshd8m/8000000
重庆卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=cqws8m/8000000
东南卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=dnwshd8m/8000000
云南卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=ynwshd8m/8000000
贵州卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=gzwshd8m/8000000
海南卫视,http://rihou.cc:61/qiepian/bestv切片.php?id=hainanwshd8m/8000000
欢笑剧场,http://rihou.cc:61/qiepian/bestv切片.php?id=hxjc8m/8000000
劲爆体育,http://rihou.cc:61/qiepian/bestv切片.php?id=jbtyhd8m/8000000
快乐垂钓,http://rihou.cc:61/qiepian/bestv切片.php?id=klcd8m/8000000
金鹰纪实,http://rihou.cc:61/qiepian/bestv切片.php?id=jyjs8m/8000000
戏曲精选,http://rihou.cc:61/qiepian/bestv切片.php?id=xqjx8m/8000000
上海第一财经,http://rihou.cc:61/qiepian/bestv切片.php?id=dycjhd8m/8000000
上视新闻,http://rihou.cc:61/qiepian/bestv切片.php?id=xwzhhd8m/8000000
上海都市,http://rihou.cc:61/qiepian/bestv切片.php?id=dshd8m/8000000
上海纪实,http://rihou.cc:61/qiepian/bestv切片.php?id=jspdhd/4000000
东方影视,http://rihou.cc:61/qiepian/bestv切片.php?id=dfyshd8m/8000000
五星体育,http://rihou.cc:61/qiepian/bestv切片.php?id=wxtyhd8m/8000000
上视外语,http://rihou.cc:61/qiepian/bestv切片.php?id=icshd8m/8000000
七彩戏剧,http://rihou.cc:61/qiepian/bestv切片.php?id=qcxjhd8m/8000000
上海教育,http://rihou.cc:61/qiepian/bestv切片.php?id=setvhd/8000000
全纪实,http://rihou.cc:61/qiepian/bestv切片.php?id=qjshd8m/8000000
生活时尚,http://rihou.cc:61/qiepian/bestv切片.php?id=shss8m/8000000
新视觉,http://rihou.cc:61/qiepian/bestv切片.php?id=xsjhd8m/8000000
游戏风云,http://rihou.cc:61/qiepian/bestv切片.php?id=yxfy8m/8000000
热门综艺,http://rihou.cc:61/qiepian/bestv切片.php?id=rmzy8m/8000000
超级体育,http://rihou.cc:61/qiepian/bestv切片.php?id=qcsj8m/8000000
健康养生,http://rihou.cc:61/qiepian/bestv切片.php?id=jkys8m/8000000
百变课堂,http://rihou.cc:61/qiepian/bestv切片.php?id=bbkt8m/8000000
看天下精选,http://rihou.cc:61/qiepian/bestv切片.php?id=ktxjx8m/8000000
欢笑剧场4k,http://rihou.cc:61/qiepian/bestv切片.php?id=hxjc4k/15000000
华语影院,http://rihou.cc:61/qiepian/bestv切片.php?id=hyyy8m/8000000
电竞天堂,http://rihou.cc:61/qiepian/bestv切片.php?id=djtt8m/8000000
青春动漫,http://rihou.cc:61/qiepian/bestv切片.php?id=qcdm8m/8000000
宝宝动画,http://rihou.cc:61/qiepian/bestv切片.php?id=bbdh8m/8000000
星光影院,http://rihou.cc:61/qiepian/bestv切片.php?id=xgyy8m/8000000
谍战剧场,http://rihou.cc:61/qiepian/bestv切片.php?id=dzjc8m/8000000
全球大片,http://rihou.cc:61/qiepian/bestv切片.php?id=qqdp8m/8000000
热门剧场,http://rihou.cc:61/qiepian/bestv切片.php?id=rmjc8m/8000000
陶瓷,http://rihou.cc:61/qiepian/bestv切片.php?id=taocihd/8000000
中国教育-1,http://rihou.cc:61/qiepian/bestv切片.php?id=zgjy1t8m/8000000
中国教育-4,http://rihou.cc:61/qiepian/bestv切片.php?id=zgjy4hd8m/8000000
卡酷少儿,http://rihou.cc:61/qiepian/bestv切片.php?id=kkse8m/8000000
纪实科教,http://rihou.cc:61/qiepian/bestv切片.php?id=dajs8m/8000000
茶频道,http://rihou.cc:61/qiepian/bestv切片.php?id=cpdhdavs8m/8000000
足球,http://rihou.cc:61/qiepian/bestv切片.php?id=zqpd8m/8000000
炫动卡通,http://rihou.cc:61/qiepian/bestv切片.php?id=hhxd8m/8000000
东方财经,http://rihou.cc:61/qiepian/bestv切片.php?id=dfcjhd8m/8000000
都市剧场,http://rihou.cc:61/qiepian/bestv切片.php?id=dsjc8m/8000000
动漫秀场,http://rihou.cc:61/qiepian/bestv切片.php?id=dmxc8m/8000000
法治天地,http://rihou.cc:61/qiepian/bestv切片.php?id=fztd8m/8000000
金色学堂,http://rihou.cc:61/qiepian/bestv切片.php?id=jingsepd8m/8000000
魅力足球,http://rihou.cc:61/qiepian/bestv切片.php?id=mlyyhd8m/8000000
北京卫视,http://rihou.cc:61/qiepian/as.php?id=bjwshd
北京卫视,http://rihou.cc:61/qiepian/as.php?id=bjws
东方卫视,http://rihou.cc:61/qiepian/as.php?id=dfhd
东方卫视,http://rihou.cc:61/qiepian/as.php?id=dfws
重庆卫视,http://rihou.cc:61/qiepian/as.php?id=cqwshd
重庆卫视,http://rihou.cc:61/qiepian/as.php?id=cqws
黑龙江卫视,http://rihou.cc:61/qiepian/as.php?id=hljws
黑龙江卫视,http://rihou.cc:61/qiepian/as.php?id=hljws
吉林卫视,http://rihou.cc:61/qiepian/as.php?id=jlwshd
吉林卫视,http://rihou.cc:61/qiepian/as.php?id=jlws
辽宁卫视,http://rihou.cc:61/qiepian/as.php?id=lnws
宁夏卫视,http://rihou.cc:61/qiepian/as.php?id=nxws
内蒙古卫视,http://rihou.cc:61/qiepian/as.php?id=nmws
青海卫视,http://rihou.cc:61/qiepian/as.php?id=qhws
河北卫视,http://rihou.cc:61/qiepian/as.php?id=hbhd
河北卫视,http://rihou.cc:61/qiepian/as.php?id=hbws
山东卫视,http://rihou.cc:61/qiepian/as.php?id=sdhd
安徽卫视,http://rihou.cc:61/qiepian/as.php?id=ahhd
安徽卫视,http://rihou.cc:61/qiepian/as.php?id=ahws
河南卫视,http://rihou.cc:61/qiepian/as.php?id=hnws
湖北卫视,http://rihou.cc:61/qiepian/as.php?id=hubws
湖南卫视,http://rihou.cc:61/qiepian/as.php?id=hunws
湖南卫视,http://rihou.cc:61/qiepian/as.php?id=hunhd
江西卫视,http://rihou.cc:61/qiepian/as.php?id=jxws
江西卫视,http://rihou.cc:61/qiepian/as.php?id=jxwshd
江苏卫视,http://rihou.cc:61/qiepian/as.php?id=jshd
江苏卫视,http://rihou.cc:61/qiepian/as.php?id=jsws
浙江卫视,http://rihou.cc:61/qiepian/as.php?id=zjhd
东南卫视,http://rihou.cc:61/qiepian/as.php?id=dnhd
东南卫视,http://rihou.cc:61/qiepian/as.php?id=dnws
厦门卫视,http://rihou.cc:61/qiepian/as.php?id=xmws
广东卫视,http://rihou.cc:61/qiepian/as.php?id=gdws
深圳卫视,http://rihou.cc:61/qiepian/as.php?id=szws
广西卫视,http://rihou.cc:61/qiepian/as.php?id=gxws
贵州卫视,http://rihou.cc:61/qiepian/as.php?id=gzhd
贵州卫视,http://rihou.cc:61/qiepian/as.php?id=gzws
四川卫视,http://rihou.cc:61/qiepian/as.php?id=scws
康巴卫视,http://rihou.cc:61/qiepian/as.php?id=kbws
新疆卫视,http://rihou.cc:61/qiepian/as.php?id=xjws
兵团卫视,http://rihou.cc:61/qiepian/as.php?id=btws
三沙卫视,http://rihou.cc:61/qiepian/as.php?id=ssws
北京卫视,http://rihou.cc:61/qiepian/bestv.php?id=bjws
天津卫视,http://rihou.cc:61/qiepian/bestv.php?id=tjws
广西卫视,http://rihou.cc:61/qiepian/bestv.php?id=gxws
广东卫视,http://rihou.cc:61/qiepian/bestv.php?id=gdws
深圳卫视,http://rihou.cc:61/qiepian/bestv.php?id=szws
海南卫视,http://rihou.cc:61/qiepian/bestv.php?id=hainan
三沙卫视,http://rihou.cc:61/qiepian/bestv.php?id=ssws
云南卫视,http://rihou.cc:61/qiepian/bestv.php?id=ynws
贵州卫视,http://rihou.cc:61/qiepian/bestv.php?id=gzws
东南卫视,http://rihou.cc:61/qiepian/bestv.php?id=dnws
厦门卫视,http://rihou.cc:61/qiepian/bestv.php?id=xmws
江西卫视,http://rihou.cc:61/qiepian/bestv.php?id=jxws
安徽卫视,http://rihou.cc:61/qiepian/bestv.php?id=ahws
湖南卫视,http://rihou.cc:61/qiepian/bestv.php?id=hunan
湖北卫视,http://rihou.cc:61/qiepian/bestv.php?id=hubei
河南卫视,http://rihou.cc:61/qiepian/bestv.php?id=hnws
河北卫视,http://rihou.cc:61/qiepian/bestv.php?id=hbws
重庆卫视,http://rihou.cc:61/qiepian/bestv.php?id=cqws
四川卫视,http://rihou.cc:61/qiepian/bestv.php?id=scws
浙江卫视,http://rihou.cc:61/qiepian/bestv.php?id=zjws
江苏卫视,http://rihou.cc:61/qiepian/bestv.php?id=jsws
东方卫视,http://rihou.cc:61/qiepian/bestv.php?id=dfws
东方卫视,http://rihou.cc:61/qiepian/bestv.php?id=zqpd
山东卫视,http://rihou.cc:61/qiepian/bestv.php?id=sdws
辽宁卫视,http://rihou.cc:61/qiepian/bestv.php?id=lnws
吉林卫视,http://rihou.cc:61/qiepian/bestv.php?id=jlws
黑龙江卫视,http://rihou.cc:61/qiepian/bestv.php?id=hljws
陕西卫视,http://rihou.cc:61/qiepian/bestv.php?id=sxws
山西卫视,http://rihou.cc:61/qiepian/bestv.php?id=shanxi
甘肃卫视,http://rihou.cc:61/qiepian/bestv.php?id=gsws
宁夏卫视,http://rihou.cc:61/qiepian/bestv.php?id=nxws
青海卫视,http://rihou.cc:61/qiepian/bestv.php?id=qhws
西藏卫视,http://rihou.cc:61/qiepian/bestv.php?id=xzws
新疆卫视,http://rihou.cc:61/qiepian/bestv.php?id=xjws
兵团卫视,http://rihou.cc:61/qiepian/bestv.php?id=btws
内蒙古卫视,http://rihou.cc:61/qiepian/bestv.php?id=nmgws
康巴卫视,http://rihou.cc:61/qiepian/bestv.php?id=kbws
延边频道,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
青海频道,http://stream.qhbtv.com/qhws/sd/live.m3u8
河北频道,http://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=2510710360&k=3944fff7fdd8f8caf6adce2c9a0ef126
深圳卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225752/index.m3u8
湖北卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225760/index.m3u8
山西卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225763/index.m3u8
天津卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225765/index.m3u8
海南卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8
贵州卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225793/index.m3u8
兵团卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226214/index.m3u8
北京卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8?
山西卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225763/index.m3u8?
海南卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225769/index.m3u8?
黑龙江卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8?
黑龙江卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8
西藏卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226212/index.m3u8?
河北卫视,http://event.pull.hebtv.com/jishi/weishipindao.m3u8
河南卫视,http://media.hndyjyfw.gov.cn/live/jz-hnweishi/live.m3u8
云南卫视,http://tvlive.ynradio.com/live/yunnanweishi/chunks.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-28bc40431485/index.m3u8
三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=f35a89681647856030
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8?_upt=63cf437e1591689484
三沙卫视,https://pullsstv90080111.ssws.tv/live/SSTV20220729.m3u8
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
广东文化频道,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935
北京卫视,http://8.210.232.168/php/migu.php?id=bjws
重庆卫视,http://8.210.232.168/php/migu.php?id=cqws
内蒙古卫视,http://8.210.232.168/php/migu.php?id=nmws
宁夏卫视,http://8.210.232.168/php/migu.php?id=nxws
甘肃卫视,http://8.210.232.168/php/migu.php?id=gsws
山东卫视,http://8.210.232.168/php/migu.php?id=sdws
湖北卫视,http://8.210.232.168/php/migu.php?id=hubws
湖南卫视,http://8.210.232.168/php/migu.php?id=hunws
江西卫视,http://8.210.232.168/php/migu.php?id=jxws
江苏卫视,http://8.210.232.168/php/migu.php?id=jsws
广东卫视,http://8.210.232.168/php/migu.php?id=gdws
广东卫视,http://8.210.232.168/php/migu.php?id=gdws2
大湾区卫视,http://8.210.232.168/php/migu.php?id=dwqws
新疆卫视,http://8.210.232.168/php/migu.php?id=xjws
西藏卫视,http://8.210.232.168/php/migu.php?id=xzws
海南卫视,http://8.210.232.168/php/migu.php?id=hinws
江苏卫视http://rihou.cc:61/qiepian/bestv切片.php?id=jswshd8m/8000000
湖北卫视,http://1.195.111.251:11190/tsfile/live/0132_1.m3u8
湖北卫视,http://115.149.139.141:10001/tsfile/live/1027_1.m3u8
湖北卫视,http://222.240.82.92:9901/tsfile/live/0132_1.m3u8
浙江卫视,http://115.149.139.141:10001/tsfile/live/1024_1.m3u8
浙江卫视,http://222.240.82.92:9901/tsfile/live/0124_1.m3u8
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8
江苏卫视,http://222.240.82.92:9901/tsfile/live/0127_1.m3u8
